Product ID,Active (0/1),Name *,"Categories (x,y,z...)",Price tax excluded,Tax rules ID,Price tax included,On sale (0/1),Discount amount,Discount percent,Discount from (yyyy-mm-dd),Discount to (yyyy-mm-dd),Reference #,Supplier reference #,Supplier,Manufacturer,EAN13,UPC,MPN,Ecotax,Width,Height,Depth,Weight,Delivery time of in-stock products,Delivery time of out-of-stock products with allowed orders,Quantity,Minimal quantity,Low stock level,Receive a low stock alert by email,Visibility,Additional shipping cost,Unity,Unit price,Summary,Description,"Tags (x,y,z...)",Meta title,Meta keywords,Meta description,URL rewritten,Text when in stock,Text when backorder allowed,"Available for order (0 = No, 1 = Yes)",Product available date,Product creation date,"Show price (0 = No, 1 = Yes)","Image URLs (x,y,z...)","Image alt texts (x,y,z...)","Delete existing images (0 = No, 1 = Yes)",Feature(Name:Value:Position),"Available online only (0 = No, 1 = Yes)",Condition,"Customizable (0 = No, 1 = Yes)","Uploadable files (0 = No, 1 = Yes)","Text fields (0 = No, 1 = Yes)",Out of stock action,Virtual product,File URL,Number of allowed downloads,Expiration date,Number of days,ID / Name of shop,Advanced stock management,Depends On Stock,Warehouse,"Acessories  (x,y,z...)"
572,1,ALMOND WITH ORANGE - MILK CHOCOLATE BAR,Chocolate & Pastry,19,,19,0,,,,,,,,Pancracio,,,,,,,,100,,,200,1,0,0,both,,,,,"A creamy milk chocolate bar with crunchy almonds and a refreshing hint of citrusy orange, creating a perfect balance of sweet and nutty flavors.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
573,1,LEMON AND MINT - DARK CHOCOLATE BAR,Chocolate & Pastry,19,,19,0,,,,,,,,Pancracio,,,,,,,,100,,,200,1,0,0,both,,,,,"A refreshing dark chocolate bar infused with zesty lemon and cooling mint, offering a bright, aromatic flavor that’s both invigorating and delicious.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
574,1,MILK CHOCOLATE 42%,Chocolate & Pastry,12,,12,0,,,,,,,,Pancracio,,,,,,,,40,,,200,1,0,0,both,,,,,"A smooth, velvety milk chocolate with a rich, creamy texture and a delightful sweetness, crafted with 42% cocoa for a balanced and indulgent treat.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
575,1,INTENSE COCOA 80% - DARK CHOCOLATE,Chocolate & Pastry,12,,12,0,,,,,,,,Pancracio,,,,,,,,40,,,200,1,0,0,both,,,,,"A bold and intense dark chocolate with 80% cocoa, offering a deep, rich flavor and a slightly bitter profile that will satisfy any dark chocolate lover.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
576,1,RASPBERRY AND ROSES - DARK CHOCOLATE BAR,Chocolate & Pastry,12,,12,0,,,,,,,,Pancracio,,,,,,,,40,,,200,1,0,0,both,,,,,"A luxurious dark chocolate bar with a delicate fusion of tart raspberry and fragrant rose notes, offering a unique and aromatic taste experience.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
577,1,ALMOND WITH ORANGE - MILK CHOCOLATE BAR,Chocolate & Pastry,12,,12,0,,,,,,,,Pancracio,,,,,,,,40,,,200,1,0,0,both,,,,,"A creamy milk chocolate bar with crunchy almonds and a refreshing hint of citrusy orange, creating a perfect balance of sweet and nutty flavors.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
578,1,LEMON AND MINT - DARK CHOCOLATE BAR,Chocolate & Pastry,12,,12,0,,,,,,,,Pancracio,,,,,,,,40,,,200,1,0,0,both,,,,,"A refreshing dark chocolate bar infused with zesty lemon and cooling mint, offering a bright, aromatic flavor that’s both invigorating and delicious.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
579,1,LUXURY BOX - CARAMELISED ALMONDS,Chocolate & Pastry,59,,59,,,,,,,,,Pancracio,,,,,,,,140,,,200,1,0,0,both,,,,,"A premium gift box filled with sweet, crunchy caramelised almonds, offering a perfect balance of toasted nutty flavor and caramelized sweetness.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
580,1,LUXURY BOX - CARAMELISED HAZELNUTS,Chocolate & Pastry,59,,59,0,,,,,,,,Pancracio,,,,,,,,140,,,200,1,0,0,both,,,,,"Elegant caramelised hazelnuts in a luxury box, providing a delightful combination of rich, crunchy nuts and smooth caramel coating.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
581,1,LUXURY BOX - CARAMELISED PISTACHIOS,Chocolate & Pastry,69,,69,0,,,,,,,,Pancracio,,,,,,,,140,,,200,1,0,0,both,,,,,"A decadent box of caramelised pistachios, offering a satisfying crunch with the natural nuttiness of pistachios coated in sweet caramel.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
582,1,MINI LUXURY BOX - CARAMELISED ALMONDS,Chocolate & Pastry,35,,35,0,,,,,,,,Pancracio,,,,,,,,70,,,200,1,0,0,both,,,,,"A premium gift box filled with sweet, crunchy caramelised almonds, offering a perfect balance of toasted nutty flavor and caramelized sweetness.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
583,1,MINI LUXURY BOX - CARAMELISED HAZELNUTS,Chocolate & Pastry,35,,35,0,,,,,,,,Pancracio,,,,,,,,70,,,200,1,0,0,both,,,,,"Elegant caramelised hazelnuts in a luxury box, providing a delightful combination of rich, crunchy nuts and smooth caramel coating.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
584,1,MINI LUXURY BOX - CARAMELISED PISTACHIOS,Chocolate & Pastry,39,,39,0,,,,,,,,Pancracio,,,,,,,,70,,,200,1,0,0,both,,,,,"A decadent box of caramelised pistachios, offering a satisfying crunch with the natural nuttiness of pistachios coated in sweet caramel.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
585,1,HAZELNUT PRALINE COATED IN OUR 64% DARK CHOCOLATE,Chocolate & Pastry,39,,39,0,,,,,,,,Pancracio,,,,,,,,70,,,200,1,0,0,both,,,,,"A rich hazelnut praline covered in smooth 64% dark chocolate, offering a perfect balance of crunchy nuts and deep, intense cocoa flavor.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
586,1,ALMOND PRALINE COATED IN OUR 42% MILK CHOCOLATE,Chocolate & Pastry,39,,39,0,,,,,,,,Pancracio,,,,,,,,70,,,200,1,0,0,both,,,,,"A delicious almond praline coated in creamy 42% milk chocolate, offering a smooth and indulgent flavor with a satisfying crunch.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,1,TURRONES PICÓ,,,,,0,,,,,,,,BRAND,,,,,,,,,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
590,1,TURRON JIJONA EXTRA PICO 150 GRS,Chocolate & Pastry,"12,9",,"12,9",0,,,,,,,,Pico,,,,,,,,150,,,200,1,0,0,both,,,,,"A premium soft almond turrón from Jijona, made with the finest quality almonds and honey, offering a smooth, melt-in-your-mouth texture with rich, nutty flavor.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
591,1,TURRON ALICANTE EXTRA PICO 150 GRS,Chocolate & Pastry,"12,9",,"12,9",0,,,,,,,,Pico,,,,,,,,150,,,200,1,0,0,both,,,,,"A classic, crunchy Alicante turrón, made with whole almonds and a sweet, firm nougat base, delivering a perfect balance of texture and sweet, nutty flavor.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
592,1,CHOCO CRUJ.SUP.PICO 66 200 GRS,Chocolate & Pastry,"14,9",,"14,9",0,,,,,,,,Pico,,,,,,,,200,,,200,1,0,0,both,,,,,"A deliciously crunchy chocolate turrón, made with a blend of rich chocolate and crispy rice, offering a satisfying texture and an irresistible cocoa flavor.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
593,1,CHOCO WHISKY SUPREMA PICO 200 GRS,Chocolate & Pastry,"19,9",,"19,9",0,,,,,,,,Pico,,,,,,,,200,,,200,1,0,0,both,,,,,"A luxurious chocolate turrón with a twist of whisky flavor, combining smooth chocolate with the bold kick of whisky for a unique and indulgent treat.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,1,Queso pago de La Jaraba,,,,,0,,,,,,,,BRAND,,,,,,,,,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
597,1,Pago de la Jaraba semi,Ham & Cheese,"29,9",,"29,9",0,,,,,,,,Pago de la Jaraba,,,,,,,,250,,,200,1,0,0,both,,,,,"A semi-cured artisan cheese with a smooth and creamy texture, offering a perfect balance of mild flavors and a subtle tang, ideal for enjoying with crackers or fresh fruit.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
598,1,Pago de Jaraba Viejo,Ham & Cheese,"35,9",,"35,9",0,,,,,,,,Pago de la Jaraba,,,,,,,,250,,,200,1,0,0,both,,,,,"Aged to perfection, this mature cheese has a firm texture and a rich, intense flavor, with deep, complex undertones that develop over time, making it perfect for cheese lovers seeking a bold taste.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,1,AC001-2 Manzanilla Olive taste Anchoa 180gr,Salty Snacks,"7,9",,"7,9",0,,,,,,,,Bernal,,,,,,,,180,,,200,1,0,0,both,,,,,"A delightful jar of Manzanilla olives filled with tender anchovy fillets, offering a perfect blend of briny olives and savory fish flavor, ideal for snacking or tapas.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
602,1,AC 0001-6Manzanilla Olive taste Anchoa 600gr,Salty Snacks,"15,9",,"15,9",0,,,,,,,,Bernal,,,,,,,,600,,,200,1,0,0,both,,,,,"A larger jar of Manzanilla olives stuffed with anchovies, providing a bold and savory combination of rich olive taste and flavorful anchovy in every bite.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
603,1,AC011-2 Tarro de Cristal Gazpacha 180 gr,Salty Snacks,"7,9",,"7,9",0,,,,,,,,Bernal,,,,,,,,180,,,200,1,0,0,both,,,,,"A refreshing and tangy gazpacho in a glass jar, made with ripe tomatoes and vegetables, perfect for a quick, chilled appetizer or light summer meal.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
604,1,AC027-3 Tarro de cristal almendra /almond 250 g,Salty Snacks,"16,9",,"16,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,"A jar of roasted almonds, offering a satisfying crunch with a rich, nutty flavor, ideal for snacking or adding to salads and desserts.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
605,1,B16-1/4 Lata Aceituna rellena de anchoa 85 gr,Salty Snacks,"7,9",,"7,9",0,,,,,,,,Bernal,,,,,,,,85,,,200,1,0,0,both,,,,,"Small, plump olives stuffed with delicate anchovies, offering a perfect bite-sized treat with a tangy, savory kick, ideal for tapas or as an appetizer.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
606,1,AC005-6 Tarro de cristal Gordal 600g,Salty Snacks,25,,25,0,,,,,,,,Bernal,,,,,,,,600,,,200,1,0,0,both,,,,,"A jar of plump, green Gordal olives, known for their firm texture and mild, slightly nutty flavor, perfect for serving as an appetizer or adding to salads.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
607,1,AC023-3 Tarro de cristal rellena de queso azul (blue cheese) 250gr,Salty Snacks,"12,9",,"12,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,"Green olives stuffed with creamy blue cheese, creating a harmonious balance of tangy cheese and rich olive flavor, ideal for a refined snack or antipasto.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
608,1,AC029-3 Tarro de cristal rellena de naranja250gr,Salty Snacks,"12,9",,"12,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,"Sweet and tangy olives stuffed with orange, offering a unique flavor combination that's both refreshing and savory, perfect for adding a twist to your dishes.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
609,1,AC026-3 Tarro de cristal rellena delimón 250gr,Salty Snacks,"12,9",,"12,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,"Zesty olives stuffed with fresh lemon, creating a bold and aromatic flavor that pairs beautifully with Mediterranean dishes or served on their own as an appetizer.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
610,1,AC035-3 Tarro de cristal rellena de ajo (garlic) 250 gr,Salty Snacks,"11,9",,"11,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,"Olives filled with savory garlic, offering an irresistible combination of rich, pungent garlic and briny olives, perfect for snacking or adding to tapas platters.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
611,1,AC020-3 Tarro de cristal Mojo 250gr,Salty Snacks,"9,9",,"9,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,"A jar of rich and flavorful mojo sauce, perfect for dipping, drizzling over grilled meats, or using as a marinade for a bold, garlicky taste.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
612,1,AC033-3 Tarro de cristal rellena de wasabi 250gr,Salty Snacks,"12,9",,"12,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,"Olives stuffed with spicy wasabi, offering a unique, fiery kick combined with the briny, savory taste of olives, ideal for adventurous palates.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
613,1,AC021-3 Tarro de cristal Aragon Seco 250 gr,Salty Snacks,"7,9",,"7,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,"A jar of Aragonese dry-cured olives, offering a deep, rich flavor with a slightly smoky finish, perfect for a sophisticated snack or addition to Mediterranean meals.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
614,1,AC038-2 Tarro de cristal Chupadedos 250 gr,Salty Snacks,"9,9",,"9,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,"A jar of Chupadedos olives, offering a sweet and tangy flavor with a smooth, tender texture, perfect for a light snack or to complement a cheese board.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
615,1,AC038-6 Tarro de cristal Chupadedos 600 gr,Salty Snacks,"16,9",,"16,9",0,,,,,,,,Bernal,,,,,,,,600,,,200,1,0,0,both,,,,,"A larger jar of Chupadedos olives, offering the same sweet and tangy flavor, ideal for sharing or serving at gatherings, providing a delightful Mediterranean snack.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,1,Fleur de Sel Refill,Salt & Spices,39,,39,0,,,,,,,,Sal de Ibiza,,,,,,,,150,,,200,1,0,0,both,,,,,"A refill pack of the exquisite Fleur de Sel, the perfect finishing salt harvested from the Mediterranean, adding a delicate crunch and mild flavor to any dish.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
620,1,"Fleur de Sel Isla Blanca, Special Edition",Salt & Spices,69,,69,0,,,,,,,,Sal de Ibiza,,,,,,,,140,,,200,1,0,0,both,,,,,"A special edition Fleur de Sel from Isla Blanca, offering a pure, clean salt with a delicate texture and flavor, ideal for garnishing seafood, salads, or desserts.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
621,1,"Fleur de Sel La vie en Rose, Special Edition",Salt & Spices,69,,69,0,,,,,,,,Sal de Ibiza,,,,,,,,140,,,200,1,0,0,both,,,,,"A romantic, special edition Fleur de Sel infused with a hint of rose, creating a unique, aromatic seasoning for sweet and savory dishes alike.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
622,1,"Fleur de Sel Mar Blau, Special Edition",Salt & Spices,69,,69,0,,,,,,,,Sal de Ibiza,,,,,,,,140,,,200,1,0,0,both,,,,,"A premium, special edition Fleur de Sel, harvested from the Mar Blau region, offering a refined, slightly briny flavor perfect for seasoning delicate dishes.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
623,1,SdI Salt Mill,Salt & Spices,99,,99,,,,,,,,,Sal de Ibiza,,,,,,,,110,,,200,1,0,0,both,,,,,"A sleek and elegant salt mill designed to grind your favorite Sal de Ibiza salts, offering precise control and enhancing the flavor of your meals with a fresh, just-ground finish.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
624,1,Molino Salt Refill,Salt & Spices,29,,29,0,,,,,,,,Sal de Ibiza,,,,,,,,500,,,200,1,0,0,both,,,,,"A convenient refill for your SdI Salt Mill, ensuring you always have high-quality salt on hand for your cooking and seasoning needs.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
625,1,Salt fine 1 kg,Salt & Spices,29,,29,0,,,,,,,,Sal de Ibiza,,,,,,,,1000,,,200,1,0,0,both,,,,,"A fine-grain Sal de Ibiza salt, ideal for general cooking, baking, or use in salt shakers, providing an authentic and delicate Mediterranean flavor.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
626,1,Salt coarse grain 1 kg,Salt & Spices,29,,29,,,,,,,,,Sal de Ibiza,,,,,,,,1000,,,200,1,0,0,both,,,,,"A coarse-grain Sal de Ibiza salt, perfect for seasoning meats, grilling, or as a finishing touch on dishes, offering a bold flavor and satisfying texture.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
627,1,Chips fleur de sel 125 g,Salty Snacks,"19,9",,"19,9",0,,,,,,,,Sal de Ibiza,,,,,,,,125,,,200,1,0,0,both,,,,,"A bag of crisp, gourmet chips seasoned with Fleur de Sel, offering a perfect balance of saltiness and crunch for a sophisticated snack.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
628,1,Chips fleur de sel 45 g,Salty Snacks,11,,11,0,,,,,,,,Sal de Ibiza,,,,,,,,45,,,200,1,0,0,both,,,,,"A smaller portion of chips with a touch of Fleur de Sel, perfect for a light snack or a gourmet addition to a lunch or picnic.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
629,1,"Chips ""La vie en Rose"" 125 g",Salty Snacks,29,,29,0,,,,,,,,Sal de Ibiza,,,,,,,,125,,,200,1,0,0,both,,,,,"Delicious chips seasoned with the unique Fleur de Sel La Vie en Rose, creating a fragrant, sweet-salty flavor that’s both elegant and flavorful.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
630,1,"Chips""La vie en Rose""45 g",Salty Snacks,14,,14,0,,,,,,,,Sal de Ibiza,,,,,,,,45,,,200,1,0,0,both,,,,,"A smaller portion of chips seasoned with La Vie en Rose Fleur de Sel, providing a sophisticated and aromatic flavor for an indulgent snack.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
631,1,Chips Truffle 125 g,Salty Snacks,29,,29,0,,,,,,,,Sal de Ibiza,,,,,,,,125,,,200,1,0,0,both,,,,,"Gourmet chips flavored with aromatic truffle, offering a rich, earthy flavor with every bite, perfect for special occasions or as a refined snack.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
632,1,Chips Truffle 45 g,Salty Snacks,14,,14,0,,,,,,,,Sal de Ibiza,,,,,,,,45,,,200,1,0,0,both,,,,,"A smaller pack of Truffle Chips, delivering luxurious, savory truffle flavor in a convenient size for snacking or pairing with a drink.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
633,1,Chips Salt Vinegar 125g,Salty Snacks,29.00,,29.00,0,,,,,,,,Sal de Ibiza,,,,,,,,125,,,200,1,0,0,both,,,,,"A zesty combination of salt and vinegar seasoning on crispy chips, offering a sharp, tangy flavor that perfectly complements the crunchiness of the chips.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
634,1,Chips Salt Vinegar 45g,Salty Snacks,14.00,,14.00,0,,,,,,,,Sal de Ibiza,,,,,,,,45,,,200,1,0,0,both,,,,,"A smaller size of Salt and Vinegar Chips, providing the same bold, tangy flavor for a quick, satisfying snack.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
635,1,Flowered Almonds,Salty Snacks,25,,25,0,,,,,,,,Sal de Ibiza,,,,,,,,80,,,200,1,0,0,both,,,,,"Roasted almonds coated with a delicate layer of Fleur de Sel, offering a perfect balance of sweet, nutty flavor and a hint of sea salt for an elegant snack.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
636,1,Cacahuete smoky BBQ,Salty Snacks,15,,15,0,,,,,,,,Sal de Ibiza,,,,,,,,80,,,200,1,0,0,both,,,,,"Crunchy peanuts with a smoky BBQ seasoning, offering a savory and rich flavor that pairs perfectly with cold drinks or as an appetizing snack.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
637,1,Cajun Cashews (Anacardo),Salty Snacks,19,,19,0,,,,,,,,Sal de Ibiza,,,,,,,,80,,,200,1,0,0,both,,,,,"Roasted cashews seasoned with a bold Cajun spice mix, offering a zesty and spicy flavor that will satisfy your cravings for a savory snack.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
638,1,White Truffle Almonds,Salty Snacks,29,,29,0,,,,,,,,Sal de Ibiza,,,,,,,,80,,,200,1,0,0,both,,,,,"Roasted almonds infused with luxurious white truffle flavor, offering a sophisticated, earthy taste in every bite, ideal for snacking or gifting.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
639,1,Breadsticks w. Fleur de Sel & Pipas,Salty Snacks,15,,15,0,,,,,,,,Sal de Ibiza,,,,,,,,70,,,200,1,0,0,both,,,,,"Crunchy breadsticks seasoned with Fleur de Sel and sprinkled with pipas (sunflower seeds), offering a satisfying snack that’s both savory and crunchy.",,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,1,Polovorones El Toro,,,,,0,,,,,,,,BRAND,,,,,,,,,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
